#Compiled by SeeTweet 2.2.5.
#Search performed at 2017-06-23 19:56
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: "I-85"
Fri,2017,6,23,17,49,06,citystate,raleigh,nc,35.772096,-78.6386145,219353769,878308947895234560,0,1
Fri,2017,6,23,17,48,03,citystate,charlotte,nc,35.2270869,-80.8431268,67590388,878308686099136512,0,1
Fri,2017,6,23,17,44,19,citystate,charlotte,nc,35.2270869,-80.8431268,67590388,878307745870381056,0,1
Fri,2017,6,23,17,44,19,failure,NA,NA,NA,NA,67620412,87830774455336960,0,1
Fri,2017,6,23,17,44,02,geo,unk,unk,33.81302,-84.36766,95797512,87830767650102067,0,1
Fri,2017,6,23,17,30,37,failure,NA,NA,NA,NA,87275826,87830429931036262,0,1
Fri,2017,6,23,17,19,24,citystate,charlotte,nc,35.2270869,-80.8431268,336063558,878301473599352832,0,1
Fri,2017,6,23,17,15,00,knowncity,atlanta,unk,33.75,-84.39,14268564,87830036912149708,0,1
Fri,2017,6,23,17,05,00,knowncity,atlanta,unk,33.75,-84.39,14268564,87829785358775091,0,1
Fri,2017,6,23,17,02,45,citystate,charlotte,nc,35.2270869,-80.8431268,67590388,878297284353474560,0,1
Fri,2017,6,23,16,48,53,knowncity,charlotte,unk,35.23,-80.84,434921339,87829379406339276,0,1
Fri,2017,6,23,16,46,45,failure,NA,NA,NA,NA,294109836,87829325917639475,0,1
Fri,2017,6,23,16,46,01,knowncity,atlanta,unk,33.75,-84.39,14268564,87829307452656435,0,1
Fri,2017,6,23,16,44,24,citystate,charlotte,nc,35.2270869,-80.8431268,336063558,878292668844916737,0,1
Fri,2017,6,23,16,39,24,citystate,charlotte,nc,35.2270869,-80.8431268,336063558,878291410390196224,0,1
Fri,2017,6,23,16,39,24,citystate,charlotte,nc,35.2270869,-80.8431268,336063558,878291409400455172,0,1
Fri,2017,6,23,16,35,01,knowncity,atlanta,unk,33.75,-84.39,14268564,87829030444043059,0,1
Fri,2017,6,23,16,33,10,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878289839598301184,0,1
Fri,2017,6,23,16,32,52,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878289766936178688,0,1
Fri,2017,6,23,16,32,32,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878289680000663552,0,1
Fri,2017,6,23,16,32,18,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878289621255241728,0,1
Fri,2017,6,23,16,31,01,knowncity,atlanta,unk,33.75,-84.39,14268564,87828929888960512,0,1
Fri,2017,6,23,16,30,13,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878289097239953413,0,1
Fri,2017,6,23,16,24,59,knowncity,atlanta,unk,33.75,-84.39,14268564,87828778180963532,0,1
Fri,2017,6,23,16,20,10,citystate,atlanta,ga,33.7489954,-84.3879824,180362622,878286567210536961,0,1
Fri,2017,6,23,16,14,03,citystate,atlanta,ga,33.7489954,-84.3879824,1355564040,878285030090526721,0,1
Fri,2017,6,23,16,12,06,geo,unk,unk,35.24909,-80.96891,54283257,87828453876980121,0,1
Fri,2017,6,23,16,11,08,citystate,macon,ga,32.8406946,-83.6324022,2525189852,878284297823690753,0,1
Fri,2017,6,23,16,07,27,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878283368558768128,0,1
Fri,2017,6,23,16,06,32,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878283138887294977,0,1
Fri,2017,6,23,16,05,48,geo,unk,unk,35.24909,-80.96891,54283257,87828295487455232,0,1
Fri,2017,6,23,16,03,51,citystate,atlanta,ga,33.7489954,-84.3879824,129297414,878282461343608832,0,1
Fri,2017,6,23,15,58,49,geo,unk,unk,35.24909,-80.96891,54283257,87828119548169420,0,1
Fri,2017,6,23,15,55,28,knowncity,atlanta,unk,33.75,-84.39,14268564,87828035313124556,0,1
Fri,2017,6,23,15,41,01,citystate,hendersonville,nc,35.3187279,-82.4609528,75130961,878276718586322944,0,1
Fri,2017,6,23,15,25,35,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272830890233856,0,1
Fri,2017,6,23,15,25,32,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272818395455488,0,1
Fri,2017,6,23,15,25,16,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272751621988353,0,1
Fri,2017,6,23,15,24,52,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272652296826880,0,1
Fri,2017,6,23,15,24,50,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272643467816963,0,1
Fri,2017,6,23,15,24,40,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272600589443072,0,1
Fri,2017,6,23,15,24,33,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272571137028097,0,1
Fri,2017,6,23,15,24,29,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272554439385089,0,1
Fri,2017,6,23,15,23,42,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272358171254786,0,1
Fri,2017,6,23,15,23,36,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272334607601665,0,1
Fri,2017,6,23,15,23,09,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272220296093698,0,1
Fri,2017,6,23,15,23,07,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272212872163328,0,1
Fri,2017,6,23,15,23,05,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272203179118593,0,1
Fri,2017,6,23,15,23,02,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272192164876288,0,1
Fri,2017,6,23,15,22,58,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272175395950593,0,1
Fri,2017,6,23,15,22,56,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272165648318464,0,1
Fri,2017,6,23,15,22,37,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878272087949012992,0,1
Fri,2017,6,23,14,57,24,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878265742054924288,0,1
Fri,2017,6,23,14,56,07,citystate,raleigh,nc,35.772096,-78.6386145,831549051476795392,878265418506436609,0,1
Fri,2017,6,23,14,52,31,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878264512994058240,0,1
Fri,2017,6,23,14,47,11,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878263166982963200,0,1
Fri,2017,6,23,14,47,10,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878263164403499008,0,1
Fri,2017,6,23,14,44,09,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878262406857621506,0,1
Fri,2017,6,23,14,44,09,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878262405230350337,0,1
Fri,2017,6,23,14,42,53,failure,NA,NA,NA,NA,17019836,87826208489445785,0,1
Fri,2017,6,23,14,41,11,geo,unk,unk,35.24909,-80.96891,54283257,87826166007040000,0,1
Fri,2017,6,23,14,41,09,geo,unk,unk,35.24909,-80.96891,54283257,87826165037307084,0,1
Fri,2017,6,23,14,40,33,geo,unk,unk,35.24909,-80.96891,54283257,87826150135785062,0,1
Fri,2017,6,23,14,40,07,citystate,atlanta,ga,33.7489954,-84.3879824,180362622,878261392251396098,0,1
Fri,2017,6,23,14,22,15,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878256895626272768,0,1
Fri,2017,6,23,14,19,35,failure,NA,NA,NA,NA,87275826,87825622153452748,0,1
Fri,2017,6,23,14,16,49,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878255525426642945,0,1
Fri,2017,6,23,14,14,25,geo,unk,unk,35.24909,-80.96891,54283257,87825492420259840,0,1
Fri,2017,6,23,14,05,13,failure,NA,NA,NA,NA,2288146754,87825260830497996,0,1
Fri,2017,6,23,14,01,47,failure,NA,NA,NA,NA,67594094,87825174460563456,0,1
Fri,2017,6,23,13,48,43,failure,NA,NA,NA,NA,2288146754,87824845542415155,0,1
Fri,2017,6,23,13,47,35,citystate,atlanta,ga,33.7489954,-84.3879824,18820518,878248169771020288,0,1
